PLATFORM,WELL ORI,WELL,POTENTIAL (bbl/d),OPNS DATE,DOWNTIME,DESCRIPTION,CPL CODE,TYPE CODE,CAT CODE,PRIM CODE,SEC CODE,START DATE,END DATE,,,
Dulang,DULG-C025W01-SS,W-C-25,389.25,26-May-20,4,Manually shut in wells in view of unit train PSD due to LAHH-5081A triggered. Level high is not genuine. Found transmitter faulty. Replaced transmitter and resume production.,I,U,P,K,R,26-May-20,26-May-20,,,
Dulang,DULG-C027-LS,W-C-27L,341.83,8-May-20,13,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-C027-LS,W-C-27L,341.83,12-May-20,2,"GCM3 tripped due to TZAHH-2441 triggered as a cascaded impact from P-760 tripped. Upon investigation, it was found that the emergency stop button was accidentally triggered. BOL GCM3 and resume production. To avoid reoccurence, emergency stop cover was installed.",I,U,O,T,E,12-May-20,12-May-20,,,
Dulang,DULG-C027-LS,W-C-27L,341.83,14-May-20,1,Manually shutdown GCM3 to rectify seawater leak at filter maintenance drain valve module 7 (install blind). New valve already onboard - awaiting window to install.,I,U,P,G,F,14-May-20,14-May-20,,,
Dulang,DULG-C027-LS,W-C-27L,341.83,26-May-20,3,Manually shut in wells in view of unit train PSD due to LAHH-5081A triggered. Level high is not genuine. Found transmitter faulty. Replaced transmitter and resume production.,I,U,P,K,R,26-May-20,26-May-20,,,
Dulang,DULG-C027-SS,W-C-27S,156.1,8-May-20,9,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-C027-SS,W-C-27S,156.1,12-May-20,10,"GCM3 tripped due to TZAHH-2441 triggered as a cascaded impact from P-760 tripped. Upon investigation, it was found that the emergency stop button was accidentally triggered. BOL GCM3 and resume production. To avoid reoccurence, emergency stop cover was installed.",I,U,O,T,E,12-May-20,12-May-20,,,
Dulang,DULG-C027-SS,W-C-27S,156.1,14-May-20,1,Manually shutdown GCM3 to rectify seawater leak at filter maintenance drain valve module 7 (install blind). New valve already onboard - awaiting window to install.,I,U,P,G,F,14-May-20,14-May-20,,,
Dulang,DULG-C027-SS,W-C-27S,156.1,26-May-20,10,Manually shut in wells in view of unit train PSD due to LAHH-5081A triggered. Level high is not genuine. Found transmitter faulty. Replaced transmitter and resume production.,I,U,P,K,R,26-May-20,26-May-20,,,
Dulang,DULG-C029-TS,W-C-29,310.22,8-May-20,10,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-C029-TS,W-C-29,310.22,9-May-20,13,Found well quit. Kick off and resume flow.,I,U,W,C,P,9-May-20,9-May-20,,,
Dulang,DULG-C029-TS,W-C-29,310.22,10-May-20,17,Found well quit. Kick off and resume flow.,I,U,W,C,P,10-May-20,10-May-20,,,
Dulang,DULG-C029-TS,W-C-29,310.22,12-May-20,4,"GCM3 tripped due to TZAHH-2441 triggered as a cascaded impact from P-760 tripped. Upon investigation, it was found that the emergency stop button was accidentally triggered. BOL GCM3 and resume production. To avoid reoccurence, emergency stop cover was installed.",I,U,O,T,E,12-May-20,12-May-20,,,
Dulang,DULG-C029-TS,W-C-29,310.22,14-May-20,2,Manually shutdown GCM3 to rectify seawater leak at filter maintenance drain valve module 7 (install blind). New valve already onboard - awaiting window to install.,I,U,P,G,F,14-May-20,14-May-20,,,
Dulang,DULG-C029-TS,W-C-29,310.22,26-May-20,3,Manually shut in wells in view of unit train PSD due to LAHH-5081A triggered. Level high is not genuine. Found transmitter faulty. Replaced transmitter and resume production.,I,U,P,K,R,26-May-20,26-May-20,,,
Dulang,DULG-D002S01-TS,W-D-02S,357.59,2-May-20,5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D002S01-TS,W-D-02S,357.59,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D002S01-TS,W-D-02S,357.59,8-May-20,2,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D004-LS,W-D-04L,554.08,2-May-20,7,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D004-LS,W-D-04L,554.08,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D004-LS,W-D-04L,554.08,8-May-20,1,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D004-LS,W-D-04L,554.08,17-May-20,5,Found well quit. Kick off and resume flow.,I,U,W,C,P,17-May-20,17-May-20,,,
Dulang,DULG-D004-LS,W-D-04L,554.08,18-May-20,19,"DLD LPS pump OOS due to motor shorted in view of frequent start stop. Replaced with spare motor and divert well back to LPS. Too frequent start stop is not suitable current motor design, causing MTBF to be shorter. To prolong motor MTBF, plan to reinstate recycle line so the start stop frequency can be reduced.

Initial design, more wells should be divert to LPS, allowing motor operation to be continous. However with venting limit, cannot divert more wells into LPS.",I,U,O,T,A,18-May-20,18-May-20,,,
Dulang,DULG-D004-LS,W-D-04L,554.08,19-May-20,11,"DLD LPS pump OOS due to motor shorted in view of frequent start stop. Replaced with spare motor and divert well back to LPS. Too frequent start stop is not suitable current motor design, causing MTBF to be shorter. To prolong motor MTBF, plan to reinstate recycle line so the start stop frequency can be reduced.

Initial design, more wells should be divert to LPS, allowing motor operation to be continous. However with venting limit, cannot divert more wells into LPS.",I,U,O,T,A,19-May-20,19-May-20,,,
Dulang,DULG-D007S01-LS,W-D-07S,179.29,2-May-20,3.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D007S01-LS,W-D-07S,179.29,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D007S01-LS,W-D-07S,179.29,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D011-SS,W-D-11S,165.72,2-May-20,6,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D011-SS,W-D-11S,165.72,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D011-SS,W-D-11S,165.72,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D012S01-TS,W-D-12S,102.91,2-May-20,3.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D012S01-TS,W-D-12S,102.91,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D012S01-TS,W-D-12S,102.91,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D3S-TS,W-D-13S,331.66,2-May-20,3.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D3S-TS,W-D-13S,331.66,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D3S-TS,W-D-13S,331.66,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D015-LS,W-D-15L,681.39,2-May-20,20,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D015-LS,W-D-15L,681.39,3-May-20,24,Shut in well for water handling and control EDQ,I,U,O,T,H,3-May-20,3-May-20,,,
Dulang,DULG-D015-LS,W-D-15L,681.39,4-May-20,5,Shut in well for water handling and control EDQ,I,U,O,T,H,4-May-20,4-May-20,,,
Dulang,DULG-D015-LS,W-D-15L,681.39,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D015-LS,W-D-15L,681.39,8-May-20,2,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D015-SS,W-D-15S,618.78,2-May-20,20.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D015-SS,W-D-15S,618.78,3-May-20,20.5,Shut in well for water handling and control EDQ,I,U,O,T,H,3-May-20,3-May-20,,,
Dulang,DULG-D015-SS,W-D-15S,618.78,4-May-20,4,Shut in well for water handling and control EDQ,I,U,O,T,H,4-May-20,4-May-20,,,
Dulang,DULG-D015-SS,W-D-15S,618.78,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D015-SS,W-D-15S,618.78,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D016-SS,W-D-16S,170.92,2-May-20,3.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D016-SS,W-D-16S,170.92,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D016-SS,W-D-16S,170.92,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D016-SS,W-D-16S,170.92,9-May-20,1.5,Found well quit. Kick off and resume flow.,I,U,W,C,P,9-May-20,9-May-20,,,
Dulang,DULG-D016-SS,W-D-16S,170.92,19-May-20,11,"DLD LPS pump OOS due to motor shorted in view of frequent start stop. Replaced with spare motor and divert well back to LPS. Too frequent start stop is not suitable current motor design, causing MTBF to be shorter. To prolong motor MTBF, plan to reinstate recycle line so the start stop frequency can be reduced.

Initial design, more wells should be divert to LPS, allowing motor operation to be continous. However with venting limit, cannot divert more wells into LPS.",I,U,O,T,A,19-May-20,19-May-20,,,
Dulang,DULG-D016-SS,W-D-16S,170.92,20-May-20,11.25,"DLD LPS pump OOS due to motor shorted in view of frequent start stop. Replaced with spare motor and divert well back to LPS. Too frequent start stop is not suitable current motor design, causing MTBF to be shorter. To prolong motor MTBF, plan to reinstate recycle line so the start stop frequency can be reduced.

Initial design, more wells should be divert to LPS, allowing motor operation to be continous. However with venting limit, cannot divert more wells into LPS.",I,U,O,T,A,20-May-20,20-May-20,,,
Dulang,DULG-D019H01-LS,W-D-19,306.77,22-May-20,10.25,Manually shut in well to allow rectification on PWTS pump P-585A,I,U,O,T,H,22-May-20,22-May-20,,,
Dulang,DULG-D019H01-LS,W-D-19,306.77,23-May-20,4,Manually shut in well to allow rectification on PWTS pump P-585D,I,U,O,T,H,23-May-20,23-May-20,,,
Dulang,DULG-D020H01-TS,W-D-20H,274.5,2-May-20,3.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
Dulang,DULG-D020H01-TS,W-D-20H,274.5,6-May-20,2.5,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",I,U,O,T,E,6-May-20,6-May-20,,,
Dulang,DULG-D020H01-TS,W-D-20H,274.5,8-May-20,1.5,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",I,U,P,J,E,8-May-20,8-May-20,,,
Dulang,DULG-D027-TS,W-D-27,338.69,2-May-20,3.5,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",I,U,P,J,E,2-May-20,2-May-20,,,
